1926,44.2,56.1,62.5,67.9,71.2,81.8,84.2,80.8,71.6,66.6,61,46.6,66.2
1927,49.6,53,54.1,61.5,67.8,76.6,83.8,80,69.4,66.6,54.6,48.4,63.8
1928,46.4,54,60.8,63.1,73.2,76.8,83,82.2,76.4,64.4,54,44.4,64.9
1929,42.8,48.4,55.5,57.8,70.9,75.3,83.4,85,75.8,68.8,55.4,48.9,64
1930,47.6,55.9,59.1,64.9,64.6,79.3,84.7,81.7,71.6,64.5,55.6,43.4,64.4
1931,48.4,54,59.4,67.8,76.2,75.8,89.7,85.6,73.3,65.1,52.4,48.4,66.3
1932,44.9,50.8,57.8,60.6,69.4,78.6,82.8,81.2,78.7,65.2,58.9,43,64.3
1933,42.3,47.6,55.9,62.3,63.9,75.7,88.3,84.9,73.5,72.7,56.8,46.3,64.2
1934,45.6,54.9,65,69,72.8,75.3,84.2,83.9,76.3,66.7,56.6,48.5,66.6
1935,47.2,51.4,51.2,62,68.6,81,82,84.2,78,63.6,50.5,49.3,64.1
1936,49.8,51.6,58.7,63.8,71.8,77.2,86.3,83.4,75.9,66,55.1,46.2,65.5
1937,40.6,50.6,55.6,59.2,70.6,76.4,85.6,82.6,74.7,65.7,57.3,49.1,64
1938,46.4,52.4,53,62.1,70.8,79.8,85.4,81.8,77.4,66,55,50.4,65
1939,47.8,47.6,56.9,67,70.8,78.4,83.8,83.4,76.1,64.5,57.6,51,65.4
1940,51,54.5,59.9,63.8,74.5,82.8,82.2,82.1,72.2,66.9,53.1,53.9,66.4
1941,51.8,55.6,57.5,59,70.4,74.6,84.4,79.2,72.4,63.8,58,50.4,64.8
1942,49.6,49.7,56.2,61.2,66.3,76.8,85.4,82.8,74.3,66.9,55.2,46.4,64.2
1943,47.6,53.2,57.4,62.2,70.8,72.4,82.2,79,78.5,66.6,57.5,50.1,64.8
1944,48.8,50.3,56.4,60.2,70.4,73.4,82.4,81.4,78.1,69,54.4,50.2,64.6
1945,45.6,52.7,52.6,63.4,68.4,77.8,87.2,82,78.3,68.8,55.6,50.9,65.3
1946,46.6,51,56.9,64.8,69.6,75.5,84,83.5,76.7,62.8,51.9,46.6,64.2
1947,42,53.2,60.4,65.5,74.8,77.8,80.2,78.8,78.8,66,51.9,46.2,64.7
1948,52.6,50.2,54.2,62.2,66.4,77,81.2,79.6,76,66.4,54.2,45.6,63.8
1949,40.4,48.6,56,66.8,69.6,80,83,77.8,77.3,65.2,61,46.4,64.3
1950,45.2,54.9,56.4,65.5,71.3,76,86.1,82.7,74.7,68.1,60.7,52.6,66.2
1951,48,52.8,57.6,64.1,71.4,78.4,82.6,81.1,77.9,65.1,56.9,46.8,65.2
1952,47.1,52.6,52.2,62.7,72.2,71.8,84.1,81.6,77.7,70.3,53.8,49.2,64.6
1953,51.7,50.8,56,61.2,64.4,72.5,85.1,77.2,77.2,65.4,56.4,47.2,63.8
1954,48.5,52.1,55.3,66.7,72.6,74.6,84.1,77.2,74.3,66.2,54.5,46.3,64.4
1955,44.7,50,57.3,58.7,69.5,75.6,79.6,83.6,77.6,68,53.8,52.5,64.2
1956,51.2,47.7,57,62.4,70.3,77.7,83,78.8,77.5,64.1,56.8,47.3,64.5
1957,44.7,55.4,57.9,63.3,68,81,83.4,79.8,77.6,64.8,54.6,47.6,64.8
1958,48.3,56.9,53.9,61.4,72,75.4,82.4,85.7,76.9,71.5,56.1,52.4,66.1
1959,51.6,51.7,60.5,68.3,67.1,79.6,86.6,81.1,74.3,68.8,58,49.3,66.4
1960,48.9,51.9,59.5,62.4,68.7,83.7,86.1,81.5,77.9,65.7,53.8,45.4,65.4
1961,43.7,54.2,55.2,64.1,65.8,82,85.2,83.5,74.4,66.3,54,45.3,64.5
1962,42.6,49.6,53.5,65.8,66,77.7,82.8,80.5,75.9,65.7,56.6,49.5,63.8
1963,44.9,58.4,55.8,57.4,69.2,74.8,79.8,79.9,77.2,66.6,54.7,41.5,63.4
1964,46.4,51,54.8,62,67.6,76.9,84.1,82.7,74,71,51.2,50.7,64.4
1965,47.2,50.4,57.1,61.9,69.3,73.3,82,82.3,72.2,69.6,57.3,42.8,63.8
1966,46.8,49,57.5,67.3,72.6,78,81.4,84.7,74.8,67.1,57.7,46.3,65.2
1967,46.6,49.7,56.1,52.7,70.5,75.2,86.7,87.7,80.4,69,61,45.3,65.1
1968,47.9,58.9,59.8,65.4,70.2,81.2,86.6,79.8,76.9,66.2,55.7,47,66.3
1969,48.9,51.1,56.7,63.5,74.3,76.7,86.3,86.2,80.8,64.6,58.3,51.1,66.6
1970,54,56.3,58.8,60,74,80.3,88.3,84.8,77.5,67.5,59,49.1,67.4
1971,47.6,49.8,57.8,61.9,67.9,77.7,87,86,76.6,64.1,53.8,45.4,64.7
1972,41.7,54.9,63.4,63.4,72.4,80.3,85,82.8,75.2,65.8,52.6,43.6,65.1
1973,47.9,57.4,54.3,64.5,76.7,82.4,85,83.4,76.6,68.4,56.6,50,66.9
1974,51.6,52.9,59.6,63.9,73.2,81.6,85.8,84.6,83,70.5,56.7,46.8,67.5
1975,46.8,54.4,57.1,58.8,73.5,81.1,84.3,83,82.6,66.6,54.7,48,65.9
1976,49.9,55.5,57.4,61.3,75.3,79.7,85.5,79.1,78.3,71,59.4,51.1,67
1977,46.7,56.9,54.2,67.6,67.2,83.9,85.7,85.3,78.9,71.2,59.5,57.1,67.9
1978,54.8,56.2,62.6,61.4,73.2,79.9,85.9,85,76.7,75.2,57.2,46.2,67.9
1979,51.5,52.1,58.3,63.2,74.9,81.4,84.6,81.7,81.8,70.6,58.3,54.2,67.7
1980,52.8,55.6,55.2,62.7,67.4,73.9,85.1,82.6,77.4,71.6,57.6,50.1,66
1981,51.8,54.7,57,65.2,72.1,84.5,86.6,85,80.3,65,59.6,51.4,67.8
1982,45.7,55.5,57.9,64.2,76.1,79,87.1,84.8,77,68.7,52.1,46.4,66.2
1983,44.6,53.8,55.8,58.2,69.8,75.8,79,82.9,79.8,69,57.2,50.6,64.7
1984,48.1,50.6,57,57.8,70.6,74.3,85.3,82.4,80.2,61.6,54.5,47.2,64.1
1985,43.4,51.9,53.9,65.9,67.7,80.7,84.6,79,70.8,64.6,53.2,43.3,63.3
1986,52.8,54.7,59.3,61.1,69.7,77.9,80.7,83.7,70.1,65.7,56.5,47.1,64.9
1987,44.9,51.8,56.6,67.3,72.2,78.2,76.8,80.9,76.4,71.5,53.8,47,64.8
1988,47.8,54.2,58.8,64.1,68.4,75.4,86.1,82,77,70,54.7,47.2,65.5
1989,45,50.6,60.1,68.8,69.6,77,82.5,79.8,74.9,66.8,56,44.2,64.6
1990,47.4,49.3,59.1,66.8,69.2,77.2,84.9,81.1,76.1,69.6,54.2,43,64.8
1991,48.5,57.2,53,59.9,66.2,76,84.6,79.6,81.3,72.1,56.1,48.2,65.2
1992,43.8,56.6,58.9,66.9,76.7,77.5,81.3,84.3,77.7,69.8,55.7,46.5,66.3
1993,48.7,54,61,61.9,71,77.1,80.9,81.2,77.4,69.2,56.1,46.9,65.5
1994,48.4,51.9,60.4,64.3,69.2,78,84.9,83.5,76.5,65.2,48.1,45.8,64.7
1995,53.7,54.7,57.2,60.5,66.5,74.2,80.7,82.7,77.2,68.3,59.9,52,65.6
1996,48.2,55.3,58.3,64.1,69.8,77.3,84.4,83.2,74.9,64.3,55.6,50.2,65.5
1997,49.8,50.8,59.7,62.7,73.9,75.5,81,80.2,77.6,64,56.9,46.2,64.9
1998,50.1,50.3,55.3,58.3,61.1,70.6,82.3,84.5,75.8,62.8,52.4,43.5,62.3
1999,44.3,50.3,52.7,57.8,66.5,73.6,80.1,77.6,77,69.1,56.6,47.5,62.8
2000,50.9,54.3,55.9,62.9,71,79.6,79.2,81.9,74.6,65.1,49.1,48.1,64.4
2001,47.8,49.9,59.2,58.7,76.9,79.4,82.1,82.6,77.4,69.5,57.6,48.5,65.8
2002,44.6,52.8,56.1,63.5,70.1,79,85.7,81.9,78.4,65.8,56.7,51.2,65.5
2003,50.6,51.5,58.1,59.2,71.1,80.2,87.5,82.1,81.2,72.5,54.5,52.1,66.7
2004,48.9,53.2,65.2,67.2,71.2,77.4,83.9,82.3,76.5,64.8,52.4,46.4,65.8
2005,48.7,54,58,60.1,69.2,73.8,87.7,84.8,73.5,65.9,57.9,52.1,65.5
2006,49.7,53.6,52.4,60.3,72.6,81.2,87.9,81.1,77,63.9,55.4,48.2,65.3
2007,44.4,52.7,61.5,64,72.8,78.9,83.5,83,74.1,64.5,57.7,46.3,65.3
2008,48.9,52.4,58,62.2,70.7,79.7,84.8,85,78.9,67.9,57.7,45.7,66
2009,50.2,55.1,59.4,63.4,76.5,77,86.5,82.7,80.9,64.4,55.4,48.2,66.6
2010,49.6,53.2,56,58.7,65.8,77.7,84,81.3,77.5,68.6,54.6,52.5,65
2011,47,49.8,56,61.3,66.3,76.1,83.7,83,80.3,67.1,53.3,45.6,64.1
2012,51.8,54.6,57.7,63.4,71.7,77.4,83,87,81,68.2,58.3,50.2,67
2013,46.7,51.3,60.5,66.7,72.7,80.4,87.6,82.7,76.9,65.8,58.2,47.7,66.5
2014,54.2,56.9,62.2,66.7,73.8,81.5,87.3,85,80.9,71.3,59.4,53.7,69.5
2015,50.3,58.9,64.3,65.5,69.9,83.2,84.5,84,80.4,72.6,53.5,47.8,68
2016,51.8,56.3,,,,,,,,,,,
